Voll,Demand_segment,Cost_of_demand_curtailment_perMW,Max_demand_curtailment,Representative_Periods,Hours_per_period,Representative_Period_Index,Representative_Period_Weight,Time_index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Load_MW_z6
,,,,,,,,2400,13795,19359,9004,16211,19579,10530
,,,,,,,,2401,13064,18333,8789,15703,18897,10348
,,,,,,,,2402,12554,17618,8691,15489,18628,10353
,,,,,,,,2403,12163,17070,8778,15487,18740,10383
,,,,,,,,2404,12084,16922,9067,15895,19363,10748
,,,,,,,,2405,11369,15638,9814,16617,20972,11445
,,,,,,,,2406,10091,13954,10749,16388,23677,12053
,,,,,,,,2407,9228,13055,11225,15458,25777,12134
,,,,,,,,2408,8783,12726,11317,14765,26247,12017
,,,,,,,,2409,8318,12271,11270,14566,25834,12121
,,,,,,,,2410,8238,12314,11203,14636,25433,12038
,,,,,,,,2411,8677,13030,11113,14922,25022,12044
,,,,,,,,2412,9463,14153,11011,15473,24633,12170
,,,,,,,,2413,10410,15541,10931,16407,24403,12375
,,,,,,,,2414,11889,17633,10862,17518,24115,12448
,,,,,,,,2415,13668,20098,10827,18934,24020,12437
,,,,,,,,2416,15618,22645,10821,20342,24044,12460
,,,,,,,,2417,16689,23503,10803,21331,24456,12473
,,,,,,,,2418,16533,23203,10896,21351,24830,12394
,,,,,,,,2419,16362,22961,11117,21760,25046,12598
,,,,,,,,2420,17019,23883,11264,21517,25479,12789
,,,,,,,,2421,17623,24730,10880,20587,25124,12275
,,,,,,,,2422,16767,23531,10139,19000,23433,11417
,,,,,,,,2423,15325,21506,9478,17562,21438,10802
,,,,,,,,2424,13923,19539,9054,16627,20028,10437
,,,,,,,,2425,12992,18231,8830,16040,19254,10303
,,,,,,,,2426,12593,17671,8738,15677,18885,10124
,,,,,,,,2427,12228,17160,8752,15529,18827,10199
,,,,,,,,2428,12157,17025,9025,15857,19251,10543
,,,,,,,,2429,11433,15728,9723,16582,20745,11342
,,,,,,,,2430,10195,14083,10594,16313,23123,11935
,,,,,,,,2431,9336,13159,11135,15590,25208,12042
,,,,,,,,2432,8871,12761,11216,15064,25781,11919
,,,,,,,,2433,8569,12531,11268,15007,25432,12020
,,,,,,,,2434,8532,12631,11234,15291,24942,12065
,,,,,,,,2435,8991,13440,11138,15790,24536,12082
,,,,,,,,2436,9698,14544,11047,16561,24080,12068
,,,,,,,,2437,10630,16024,10934,17597,23715,12122
,,,,,,,,2438,12255,18540,10880,18851,23312,12481
,,,,,,,,2439,13949,20901,10871,20311,23070,12536
,,,,,,,,2440,15813,23030,10804,21622,22850,12608
,,,,,,,,2441,16879,23784,10751,22530,22900,12567
,,,,,,,,2442,16761,23523,10845,22403,22960,12391
,,,,,,,,2443,16491,23143,10893,22636,23235,12418
,,,,,,,,2444,16981,23830,11118,22267,23885,12672
,,,,,,,,2445,17657,24781,10815,21242,23958,12104
,,,,,,,,2446,16807,23586,10182,19542,22671,11349
,,,,,,,,2447,15469,21709,9578,18141,20955,10774
,,,,,,,,2448,14079,19758,9079,16990,19461,10398
,,,,,,,,2449,13293,18655,8822,16269,18752,10204
,,,,,,,,2450,12638,17736,8750,15926,18421,10114
,,,,,,,,2451,12297,17257,8792,15729,18531,10135
,,,,,,,,2452,12210,17112,9005,15989,19087,10417
,,,,,,,,2453,11454,15784,9744,16626,20747,11165
,,,,,,,,2454,10280,14243,10604,16452,23282,11750
,,,,,,,,2455,9383,13276,11046,15921,25126,11884
,,,,,,,,2456,9145,13257,11104,15472,25674,11986
,,,,,,,,2457,8637,12780,11180,15494,25341,12170
,,,,,,,,2458,8687,12991,11227,15853,25049,12225
,,,,,,,,2459,9180,13741,11183,16323,24750,12243
,,,,,,,,2460,9869,14757,11080,17281,24413,12218
,,,,,,,,2461,10909,16263,10997,18314,24018,12265
,,,,,,,,2462,12507,18778,11012,19650,23843,12307
,,,,,,,,2463,14285,21410,11004,21023,23858,12339
,,,,,,,,2464,16216,23634,10950,22395,24059,12383
,,,,,,,,2465,17375,24479,10909,23104,24365,12408
,,,,,,,,2466,17237,24191,10933,22824,24562,12362
,,,,,,,,2467,16951,23789,11060,23174,24665,12453
,,,,,,,,2468,17338,24332,11226,22836,24885,12632
,,,,,,,,2469,17963,25208,10885,21777,24249,12099
,,,,,,,,2470,17276,24245,10139,20163,22690,11342
,,,,,,,,2471,15844,22234,9484,18571,20847,10818
,,,,,,,,2472,14393,20199,9057,17470,19406,10558
,,,,,,,,2473,13474,18908,8776,16701,18584,10125
,,,,,,,,2474,12755,17901,8688,16231,18151,9858
,,,,,,,,2475,12344,17322,8686,16023,18037,9800
,,,,,,,,2476,12128,16973,8883,16369,18379,10080
,,,,,,,,2477,11403,15750,9442,16873,19668,10919
,,,,,,,,2478,10240,14210,10211,16685,21904,11644
,,,,,,,,2479,9499,13375,10724,16230,23954,11845
,,,,,,,,2480,9215,13101,10905,16012,24745,11829
,,,,,,,,2481,9177,12916,11055,16195,24800,12071
,,,,,,,,2482,9524,13463,11082,16779,24665,11983
,,,,,,,,2483,10326,14566,11055,17400,24371,11965
,,,,,,,,2484,11386,15981,11052,18226,23951,11962
,,,,,,,,2485,12772,17814,10997,19241,23554,12003
,,,,,,,,2486,14712,20284,11008,20601,23113,12028
,,,,,,,,2487,16695,22999,10885,22359,22589,11836
,,,,,,,,2488,18278,25762,10833,23757,22689,11888
,,,,,,,,2489,19067,26841,10833,24241,22379,11903
,,,,,,,,2490,18816,26406,10742,23779,22300,11842
,,,,,,,,2491,18282,25656,10775,23664,22308,11939
,,,,,,,,2492,18183,25516,10910,23063,22719,12119
,,,,,,,,2493,18468,25917,10703,22082,22740,11760
,,,,,,,,2494,17719,24868,10108,20596,21780,11141
,,,,,,,,2495,16425,23050,9488,19102,20442,10541
,,,,,,,,2496,14921,20940,9020,17975,19132,10139
,,,,,,,,2497,13858,19448,8654,17056,18300,9914
,,,,,,,,2498,13075,18348,8477,16476,17895,9770
,,,,,,,,2499,12583,17657,8472,16117,17803,9786
,,,,,,,,2500,12311,17228,8567,16045,18016,9981
,,,,,,,,2501,11325,15549,8775,15983,18648,10283
,,,,,,,,2502,9628,13162,9103,15026,19711,10367
,,,,,,,,2503,7833,10875,9491,14846,20987,10529
,,,,,,,,2504,7030,9949,9929,15221,22115,10773
,,,,,,,,2505,7065,10170,10264,15880,22738,10977
,,,,,,,,2506,7536,10931,10366,16556,22701,11060
,,,,,,,,2507,8300,12064,10435,17396,22371,11078
,,,,,,,,2508,9322,13574,10411,18397,21816,11009
,,,,,,,,2509,10591,15442,10370,19802,21247,11018
,,,,,,,,2510,12254,17889,10478,21391,20827,11058
,,,,,,,,2511,14247,20765,10565,23105,20570,10980
,,,,,,,,2512,16478,23792,10694,24560,20577,11123
,,,,,,,,2513,17931,25289,10794,25508,20771,11378
,,,,,,,,2514,18030,25302,10799,25078,20927,11398
,,,,,,,,2515,17834,25028,10854,24610,20957,11444
,,,,,,,,2516,17925,25155,10911,23720,21444,11696
,,,,,,,,2517,18174,25504,10671,22479,21612,11353
,,,,,,,,2518,17446,24482,10094,21155,20714,10757
,,,,,,,,2519,16156,22673,9482,19581,19367,10260
,,,,,,,,2520,14813,20787,8990,18232,18167,9895
,,,,,,,,2521,18104,25407,10521,23450,19489,12526
,,,,,,,,2522,16949,23786,10242,22625,18738,12292
,,,,,,,,2523,16300,22874,10008,21984,18320,12081
,,,,,,,,2524,15769,22099,9914,21456,18136,11869
,,,,,,,,2525,14516,20275,9898,20973,18158,11909
,,,,,,,,2526,12603,17855,9933,20280,18266,11756
,,,,,,,,2527,10564,15223,10231,20779,18880,11829
,,,,,,,,2528,9754,14202,10832,22358,20239,12427
,,,,,,,,2529,10168,14793,11509,24598,21851,12836
,,,,,,,,2530,11207,16284,12270,26827,23156,13338
,,,,,,,,2531,12755,18506,12915,28887,24102,13814
,,,,,,,,2532,14515,21043,13522,30694,24862,14213
,,,,,,,,2533,16526,23959,14114,32452,25705,14609
,,,,,,,,2534,18886,27379,14594,33827,26329,15055
,,,,,,,,2535,21475,31014,14871,34844,26858,15393
,,,,,,,,2536,23848,34179,15091,35739,27339,15727
,,,,,,,,2537,25338,35767,15215,36045,27856,16133
,,,,,,,,2538,25467,35740,14994,34866,27912,16102
,,,,,,,,2539,24935,34992,14660,33805,27564,15919
,,,,,,,,2540,24116,33843,14368,32665,27196,15799
,,,,,,,,2541,23971,33641,13818,30798,26682,15302
,,,,,,,,2542,22896,32131,12830,28542,25209,14371
,,,,,,,,2543,21013,29488,11912,26432,23134,13546
,,,,,,,,2544,19070,26763,11250,24983,21288,12954
,,,,,,,,2545,17634,24747,10742,23663,20067,12583
,,,,,,,,2546,16823,23608,10457,22843,19331,12354
,,,,,,,,2547,16133,22640,10327,22457,18947,12258
,,,,,,,,2548,15723,22022,10461,22427,19075,12358
,,,,,,,,2549,14802,20600,10891,22692,19851,12895
,,,,,,,,2550,13499,19058,11347,22431,20890,13194
,,,,,,,,2551,12704,18231,11968,22467,22477,13519
,,,,,,,,2552,12714,18483,12644,23294,23960,13918
,,,,,,,,2553,13352,19465,13345,24775,25297,14375
,,,,,,,,2554,14399,21060,14021,26819,26334,14647
,,,,,,,,2555,16114,23515,14557,28527,27276,14842
,,,,,,,,2556,17939,26137,15206,30160,28097,14897
,,,,,,,,2557,19928,28981,15693,31849,28857,15085
,,,,,,,,2558,22389,32487,16191,33484,29547,15280
,,,,,,,,2559,24927,36030,16479,35055,30000,15272
,,,,,,,,2560,27184,38929,16519,36072,30215,15217
,,,,,,,,2561,28518,40229,16294,36181,30162,15355
,,,,,,,,2562,28254,39651,15921,35373,29841,15181
,,,,,,,,2563,27387,38434,15687,34944,29123,15238
,,,,,,,,2564,26288,36891,15247,33922,28396,15474
,,,,,,,,2565,25884,36325,14605,32160,27720,15091
,,,,,,,,2566,24364,34192,13503,29802,25906,14368
,,,,,,,,2567,22067,30968,12463,27521,23711,13584
,,,,,,,,2568,19831,27830,11730,25896,21706,13099
,,,,,,,,2569,18367,25776,11198,24769,20411,12842
,,,,,,,,2570,17216,24160,10824,23946,19526,12647
,,,,,,,,2571,16425,23050,10641,23383,19167,12476
,,,,,,,,2572,15967,22377,10650,23213,19218,12506
,,,,,,,,2573,15109,21003,11019,23352,19970,12975
,,,,,,,,2574,13917,19525,11512,22828,21153,13330
,,,,,,,,2575,12960,18471,12012,22791,22667,13344
,,,,,,,,2576,12863,18534,12719,23427,24134,13719
,,,,,,,,2577,13321,19307,13387,24948,25291,14063
,,,,,,,,2578,14365,20872,14003,26866,26136,14670
,,,,,,,,2579,15892,23038,14549,28511,26957,15065
,,,,,,,,2580,17502,25339,15055,30162,27571,15510
,,,,,,,,2581,19436,28133,15576,31924,28431,15970
,,,,,,,,2582,21853,31577,16061,33598,29156,16564
,,,,,,,,2583,24359,35074,16303,35116,29617,16791
,,,,,,,,2584,26464,37838,16368,36137,29907,16969
,,,,,,,,2585,27743,39045,16202,36151,30022,17092
,,,,,,,,2586,27314,38331,15838,35031,29701,16815
,,,,,,,,2587,26219,36794,15438,34344,28930,16571
,,,,,,,,2588,25034,35131,15041,33275,28251,16501
,,,,,,,,2589,24754,34738,14433,31515,27709,15890
,,,,,,,,2590,23347,32764,13283,28980,26061,14849
,,,,,,,,2591,21153,29685,12318,26566,23749,13999
,,,,,,,,2592,19076,26771,11529,24524,21826,13413
,,,,,,,,2593,17482,24533,10988,23089,20465,12971
,,,,,,,,2594,16557,23235,10673,22189,19663,12662
,,,,,,,,2595,15950,22383,10494,21781,19285,12476
,,,,,,,,2596,15589,21818,10596,21821,19336,12535
,,,,,,,,2597,14726,20414,11002,22301,20055,13045
,,,,,,,,2598,13473,18840,11416,22070,21255,13328
,,,,,,,,2599,12648,17907,11805,21853,22622,13591
,,,,,,,,2600,12447,17795,12376,22056,23940,14000
,,,,,,,,2601,12624,18200,12967,22862,25047,14447
,,,,,,,,2602,13291,19179,13579,24040,26054,15119
,,,,,,,,2603,14409,20794,14132,25359,26852,15679
,,,,,,,,2604,15905,23023,14775,26550,27708,16244
,,,,,,,,2605,17632,25525,15337,27964,28452,16833
,,,,,,,,2606,19945,28849,15793,29377,29149,17357
,,,,,,,,2607,22426,32354,15976,30708,29630,17544
,,,,,,,,2608,24652,35292,16064,31769,29867,17565
,,,,,,,,2609,25885,36438,15794,31437,29983,17264
,,,,,,,,2610,25401,35647,15797,31532,29676,16659
,,,,,,,,2611,24536,34433,15327,31033,29026,16195
,,,,,,,,2612,23603,33123,14959,30529,28504,15915
,,,,,,,,2613,23514,32999,14339,28944,28004,15234
,,,,,,,,2614,22314,31314,13320,26802,26388,14254
,,,,,,,,2615,20343,28548,12305,24927,24188,13361
,,,,,,,,2616,18419,25849,11527,23630,22299,12705
,,,,,,,,2617,17028,23897,11012,22670,21091,12394
,,,,,,,,2618,16115,22615,10651,22011,19961,12120
,,,,,,,,2619,15457,21691,10503,21628,19504,11992
,,,,,,,,2620,15075,21110,10539,21787,19522,12019
,,,,,,,,2621,14239,19729,10917,22257,20214,12579
,,,,,,,,2622,13072,18209,11374,21937,21305,12957
,,,,,,,,2623,12179,17166,11888,21596,22667,13129
,,,,,,,,2624,11799,16806,12399,21612,24095,13404
,,,,,,,,2625,12102,17439,12996,22187,25371,13641
,,,,,,,,2626,12906,18574,13735,23284,26617,14055
,,,,,,,,2627,14201,20347,14347,24399,27624,14314
,,,,,,,,2628,15770,22518,14965,25767,28572,14570
,,,,,,,,2629,17638,25193,15504,27128,29379,14923
,,,,,,,,2630,20093,28746,15948,28619,30073,15292
,,,,,,,,2631,22769,32587,16050,29736,30433,15422
,,,,,,,,2632,24998,35685,15954,30600,30540,15369
,,,,,,,,2633,26250,36962,15847,30987,30464,15302
,,,,,,,,2634,25908,36358,15644,30580,30144,15112
,,,,,,,,2635,25137,35276,15329,30599,29458,14922
,,,,,,,,2636,24323,34134,15003,29924,28962,15024
,,,,,,,,2637,24198,33958,14351,28503,28315,14521
,,,,,,,,2638,22751,31928,13351,26454,26712,13610
,,,,,,,,2639,20676,29016,12351,24491,24498,12888
,,,,,,,,2640,18784,26361,11520,23151,22203,12491
,,,,,,,,2641,17290,24264,11021,22017,21068,12243
,,,,,,,,2642,16420,23043,10680,21290,20210,12033
,,,,,,,,2643,15767,22126,10465,20881,19724,11829
,,,,,,,,2644,15401,21566,10534,21001,19686,11894
,,,,,,,,2645,14554,20145,10884,21365,20382,12349
,,,,,,,,2646,13335,18517,11339,21021,21430,12743
,,,,,,,,2647,12585,17688,11731,20683,22778,12945
,,,,,,,,2648,12435,17650,12433,20699,24248,13304
,,,,,,,,2649,12877,18345,13104,21322,25566,13594
,,,,,,,,2650,13782,19648,13712,22231,26709,14010
,,,,,,,,2651,15174,21596,14266,23396,27598,14230
,,,,,,,,2652,16642,23694,14786,24503,28455,14500
,,,,,,,,2653,18389,26225,15302,25839,29178,14863
,,,,,,,,2654,20597,29440,15708,27308,29836,15185
,,,,,,,,2655,23045,32960,15895,28701,30115,15298
,,,,,,,,2656,25263,36069,15965,29660,30412,15415
,,,,,,,,2657,26448,37227,15686,29917,30237,15500
,,,,,,,,2658,26056,36566,15352,29134,29675,15279
,,,,,,,,2659,25072,35185,14903,28968,28785,14998
,,,,,,,,2660,24075,33786,14490,28455,28041,14947
,,,,,,,,2661,23867,33494,13880,27321,27268,14438
,,,,,,,,2662,22711,31871,12975,25730,25726,13593
,,,,,,,,2663,20917,29354,12078,24048,23798,12958
,,,,,,,,2664,19224,26978,11291,22771,22008,12363
,,,,,,,,2665,17905,25128,10761,21631,20606,12104
,,,,,,,,2666,16983,23833,10339,20993,19693,11812
,,,,,,,,2667,16234,22781,10122,20488,19072,11700
,,,,,,,,2668,15718,22010,10027,20333,18794,11542
,,,,,,,,2669,14580,20218,10080,20101,18888,11766
,,,,,,,,2670,12798,17901,10235,19179,19182,11805
,,,,,,,,2671,10824,15377,10570,19088,19930,11881
,,,,,,,,2672,10075,14511,11202,19879,21111,12414
,,,,,,,,2673,10497,15259,11879,21215,22441,12753
,,,,,,,,2674,11647,16853,12568,22768,23417,13181
,,,,,,,,2675,13088,18845,13059,24010,24038,13394
,,,,,,,,2676,14664,21027,13562,25145,24483,13662
,,,,,,,,2677,16568,23701,14020,26463,24795,13791
,,,,,,,,2678,18619,26738,14411,27930,25130,14069
,,,,,,,,2679,20960,30137,14710,29235,25369,14147
,,,,,,,,2680,23281,33313,14828,30138,25548,14363
,,,,,,,,2681,24676,34740,14753,30259,25826,14479
,,,,,,,,2682,24503,34387,14437,29325,25802,14378
,,,,,,,,2683,23768,33355,14076,28918,25359,14112
,,,,,,,,2684,22818,32022,13774,28306,25067,14102
,,,,,,,,2685,22568,31672,13308,27300,24780,13750
,,,,,,,,2686,21523,30205,12423,25751,23649,13026
,,,,,,,,2687,20061,28153,11641,24066,22055,12426
,,,,,,,,2688,18426,25858,10944,22801,20504,11955
